"id","word","cefr","parts_of_speech","resolved_meanings","cambridge_english_arabic_url","cambridge_english_url","oxford_pos_url","review_status"
"2156","rank","B2","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/rank","https://dictionary.cambridge.org/dictionary/english/rank","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2184","record","A2","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/record","https://dictionary.cambridge.org/dictionary/english/record","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2188","red","A1","adjective + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/red","https://dictionary.cambridge.org/dictionary/english/red","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2195","regard","B2","verb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/regard","https://dictionary.cambridge.org/dictionary/english/regard","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2198","register","B2","verb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/register","https://dictionary.cambridge.org/dictionary/english/register","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2199","regret","B2","verb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/regret","https://dictionary.cambridge.org/dictionary/english/regret","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2208","relative","B1","adjective + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/relative","https://dictionary.cambridge.org/dictionary/english/relative","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2213","release","B1","verb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/release","https://dictionary.cambridge.org/dictionary/english/release","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2221","remark","B2","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/remark","https://dictionary.cambridge.org/dictionary/english/remark","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2226","rent","B1","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/rent","https://dictionary.cambridge.org/dictionary/english/rent","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2233","reply","A2","verb + noun","4","https://dictionary.cambridge.org/dictionary/english-arabic/reply","https://dictionary.cambridge.org/dictionary/english/reply","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2238","representative","B2","noun + adjective","3","https://dictionary.cambridge.org/dictionary/english-arabic/representative","https://dictionary.cambridge.org/dictionary/english/representative","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2241","reserve","B2","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/reserve","https://dictionary.cambridge.org/dictionary/english/reserve","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2242","resident","B2","noun + adjective","2","https://dictionary.cambridge.org/dictionary/english-arabic/resident","https://dictionary.cambridge.org/dictionary/english/resident","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2247","respect","B1","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/respect","https://dictionary.cambridge.org/dictionary/english/respect","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2253","rest","A2","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/rest","https://dictionary.cambridge.org/dictionary/english/rest","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2260","return","A1","verb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/return","https://dictionary.cambridge.org/dictionary/english/return","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2262","review","A2","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/review","https://dictionary.cambridge.org/dictionary/english/review","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2265","reward","B2","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/reward","https://dictionary.cambridge.org/dictionary/english/reward","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2272","right","A1","adjective + adverb + noun","6","https://dictionary.cambridge.org/dictionary/english-arabic/right","https://dictionary.cambridge.org/dictionary/english/right","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2278","risk","B1","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/risk","https://dictionary.cambridge.org/dictionary/english/risk","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2285","roll","B1","verb + noun","4","https://dictionary.cambridge.org/dictionary/english-arabic/roll","https://dictionary.cambridge.org/dictionary/english/roll","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2292","round","A2","adjective + adverb + preposition","4","https://dictionary.cambridge.org/dictionary/english-arabic/round","https://dictionary.cambridge.org/dictionary/english/round","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2300","rubber","B2","noun + adjective","4","https://dictionary.cambridge.org/dictionary/english-arabic/rubber","https://dictionary.cambridge.org/dictionary/english/rubber","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2317","same","A1","adjective + pronoun + adverb","5","https://dictionary.cambridge.org/dictionary/english-arabic/same","https://dictionary.cambridge.org/dictionary/english/same","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2342","score","A2","verb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/score","https://dictionary.cambridge.org/dictionary/english/score","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2343","scream","B2","verb + noun","3","https://dictionary.cambridge.org/dictionary/english-arabic/scream","https://dictionary.cambridge.org/dictionary/english/scream","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2349","search","A2","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/search","https://dictionary.cambridge.org/dictionary/english/search","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2353","second","A1","determiner + number","2","https://dictionary.cambridge.org/dictionary/english-arabic/second","https://dictionary.cambridge.org/dictionary/english/second","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2358","secret","A2","adjective + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/secret","https://dictionary.cambridge.org/dictionary/english/secret","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2362","secure","B2","verb + adjective","2","https://dictionary.cambridge.org/dictionary/english-arabic/secure","https://dictionary.cambridge.org/dictionary/english/secure","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2392","several","A2","determiner + pronoun","3","https://dictionary.cambridge.org/dictionary/english-arabic/several","https://dictionary.cambridge.org/dictionary/english/several","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2413","shelter","B2","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/shelter","https://dictionary.cambridge.org/dictionary/english/shelter","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2421","shock","B2","noun + verb","3","https://dictionary.cambridge.org/dictionary/english-arabic/shock","https://dictionary.cambridge.org/dictionary/english/shock","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2426","shop","A1","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/shop","https://dictionary.cambridge.org/dictionary/english/shop","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2432","shout","A2","verb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/shout","https://dictionary.cambridge.org/dictionary/english/shout","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2433","show","A1","verb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/show","https://dictionary.cambridge.org/dictionary/english/show","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2435","shut","A2","verb + adjective","2","https://dictionary.cambridge.org/dictionary/english-arabic/shut","https://dictionary.cambridge.org/dictionary/english/shut","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2440","sign","A2","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/sign","https://dictionary.cambridge.org/dictionary/english/sign","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2441","signal","B1","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/signal","https://dictionary.cambridge.org/dictionary/english/signal","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2448","silver","A2","noun + adjective","2","https://dictionary.cambridge.org/dictionary/english-arabic/silver","https://dictionary.cambridge.org/dictionary/english/silver","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2453","single","A2","adjective + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/single","https://dictionary.cambridge.org/dictionary/english/single","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2464","ski","A2","verb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/ski","https://dictionary.cambridge.org/dictionary/english/ski","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2473","slice","B1","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/slice","https://dictionary.cambridge.org/dictionary/english/slice","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2474","slide","B2","verb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/slide","https://dictionary.cambridge.org/dictionary/english/slide","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2478","slope","B2","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/slope","https://dictionary.cambridge.org/dictionary/english/slope","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2485","smell","A2","verb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/smell","https://dictionary.cambridge.org/dictionary/english/smell","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2486","smile","A2","verb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/smile","https://dictionary.cambridge.org/dictionary/english/smile","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2487","smoke","A2","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/smoke","https://dictionary.cambridge.org/dictionary/english/smoke","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2491","snow","A1","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/snow","https://dictionary.cambridge.org/dictionary/english/snow","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2492","so","A1","adverb + conjunction","3","https://dictionary.cambridge.org/dictionary/english-arabic/so","https://dictionary.cambridge.org/dictionary/english/so","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2503","solid","B1","adjective + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/solid","https://dictionary.cambridge.org/dictionary/english/solid","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2506","some","A1","determiner + pronoun","4","https://dictionary.cambridge.org/dictionary/english-arabic/some","https://dictionary.cambridge.org/dictionary/english/some","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2512","somewhere","A2","adverb + pronoun","2","https://dictionary.cambridge.org/dictionary/english-arabic/somewhere","https://dictionary.cambridge.org/dictionary/english/somewhere","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2516","sorry","A1","adjective + exclamation","2","https://dictionary.cambridge.org/dictionary/english-arabic/sorry","https://dictionary.cambridge.org/dictionary/english/sorry","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2522","specialist","B2","noun + adjective","3","https://dictionary.cambridge.org/dictionary/english-arabic/specialist","https://dictionary.cambridge.org/dictionary/english/specialist","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2537","split","B2","verb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/split","https://dictionary.cambridge.org/dictionary/english/split","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2539","sponsor","B2","verb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/sponsor","https://dictionary.cambridge.org/dictionary/english/sponsor","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2548","square","A2","adjective + noun","3","https://dictionary.cambridge.org/dictionary/english-arabic/square","https://dictionary.cambridge.org/dictionary/english/square","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2558","standard","B1","noun + adjective","2","https://dictionary.cambridge.org/dictionary/english-arabic/standard","https://dictionary.cambridge.org/dictionary/english/standard","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2565","state","B1","adjective + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/state","https://dictionary.cambridge.org/dictionary/english/state","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2588","stop","A1","verb + noun","3","https://dictionary.cambridge.org/dictionary/english-arabic/stop","https://dictionary.cambridge.org/dictionary/english/stop","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2593","straight","A2","adverb + adjective","2","https://dictionary.cambridge.org/dictionary/english-arabic/straight","https://dictionary.cambridge.org/dictionary/english/straight","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2594","stress","A2","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/stress","https://dictionary.cambridge.org/dictionary/english/stress","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2595","stretch","B2","verb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/stretch","https://dictionary.cambridge.org/dictionary/english/stretch","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2597","strike","B2","verb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/strike","https://dictionary.cambridge.org/dictionary/english/strike","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2603","struggle","B2","verb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/struggle","https://dictionary.cambridge.org/dictionary/english/struggle","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2606","study","A1","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/study","https://dictionary.cambridge.org/dictionary/english/study","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2619","such","A2","determiner + pronoun","3","https://dictionary.cambridge.org/dictionary/english-arabic/such","https://dictionary.cambridge.org/dictionary/english/such","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2629","sum","B2","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/sum","https://dictionary.cambridge.org/dictionary/english/sum","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2636","supply","B1","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/supply","https://dictionary.cambridge.org/dictionary/english/supply","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2637","support","A2","verb + noun","3","https://dictionary.cambridge.org/dictionary/english-arabic/support","https://dictionary.cambridge.org/dictionary/english/support","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2645","surprise","A2","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/surprise","https://dictionary.cambridge.org/dictionary/english/surprise","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2652","suspect","B2","verb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/suspect","https://dictionary.cambridge.org/dictionary/english/suspect","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2656","sweet","A2","adjective + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/sweet","https://dictionary.cambridge.org/dictionary/english/sweet","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2671","taste","A2","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/taste","https://dictionary.cambridge.org/dictionary/english/taste","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2672","tax","B1","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/tax","https://dictionary.cambridge.org/dictionary/english/tax","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2679","tear","B2","verb + noun","3","https://dictionary.cambridge.org/dictionary/english-arabic/tear","https://dictionary.cambridge.org/dictionary/english/tear","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2686","telephone","A1","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/telephone","https://dictionary.cambridge.org/dictionary/english/telephone","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2697","test","A1","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/test","https://dictionary.cambridge.org/dictionary/english/test","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2701","thanks","A1","exclamation + noun","3","https://dictionary.cambridge.org/dictionary/english-arabic/thanks","https://dictionary.cambridge.org/dictionary/english/thanks","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2702","that","A1","determiner + pronoun + conjunction","5","https://dictionary.cambridge.org/dictionary/english-arabic/that","https://dictionary.cambridge.org/dictionary/english/that","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2726","this","A1","determiner + pronoun","2","https://dictionary.cambridge.org/dictionary/english-arabic/this","https://dictionary.cambridge.org/dictionary/english/this","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2728","through","A1","preposition + adverb","4","https://dictionary.cambridge.org/dictionary/english-arabic/through","https://dictionary.cambridge.org/dictionary/english/through","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2729","throughout","B1","preposition + adverb","2","https://dictionary.cambridge.org/dictionary/english-arabic/throughout","https://dictionary.cambridge.org/dictionary/english/throughout","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2734","tidy","A2","adjective + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/tidy","https://dictionary.cambridge.org/dictionary/english/tidy","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2735","tie","A2","verb + noun","3","https://dictionary.cambridge.org/dictionary/english-arabic/tie","https://dictionary.cambridge.org/dictionary/english/tie","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2737","till","B1","conjunction + preposition","2","https://dictionary.cambridge.org/dictionary/english-arabic/till","https://dictionary.cambridge.org/dictionary/english/till","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2745","today","A1","adverb + noun","3","https://dictionary.cambridge.org/dictionary/english-arabic/today","https://dictionary.cambridge.org/dictionary/english/today","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2750","tomorrow","A1","adverb + noun","3","https://dictionary.cambridge.org/dictionary/english-arabic/tomorrow","https://dictionary.cambridge.org/dictionary/english/tomorrow","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2753","tonight","A1","adverb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/tonight","https://dictionary.cambridge.org/dictionary/english/tonight","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2757","top","A2","noun + adjective","4","https://dictionary.cambridge.org/dictionary/english-arabic/top","https://dictionary.cambridge.org/dictionary/english/top","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2759","total","B1","adjective + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/total","https://dictionary.cambridge.org/dictionary/english/total","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2770","toy","A2","noun + adjective","3","https://dictionary.cambridge.org/dictionary/english-arabic/toy","https://dictionary.cambridge.org/dictionary/english/toy","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2772","trade","B1","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/trade","https://dictionary.cambridge.org/dictionary/english/trade","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2779","transfer","B2","verb + noun","5","https://dictionary.cambridge.org/dictionary/english-arabic/transfer","https://dictionary.cambridge.org/dictionary/english/transfer","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2785","travel","A1","verb + noun","2","https://dictionary.cambridge.org/dictionary/english-arabic/travel","https://dictionary.cambridge.org/dictionary/english/travel","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2794","trust","B2","noun + verb","2","https://dictionary.cambridge.org/dictionary/english-arabic/trust","https://dictionary.cambridge.org/dictionary/english/trust","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
"2802","turn","A1","verb + noun","4","https://dictionary.cambridge.org/dictionary/english-arabic/turn","https://dictionary.cambridge.org/dictionary/english/turn","https://www.oxfordlearnersdictionaries.com/us/external/pdf/wordlists/oxford-3000-5000/The_Oxford_3000_by_CEFR_level.pdf","verified"
